"","Gender","DriverAge","CarAge","Area","Leasing","Power","Fract","Contract","Exposure","ClaimFreq"
"16839","2",40,5,"2","2","3","1","1",1.2,9.79412696837123e-12
"16840","2",37,5,"4","2","3","3","3",3.62,0.0270628784830645
"16841","2",23,4,"1","2","2","3","1",2.33,0.00376922225245966
"16842","1",27,2,"4","2","2","3","3",3.84,0.0320879374241508
"16843","1",48,5,"3","2","3","1","1",2.74,0.00903366277438519
"16844","1",66,6,"2","2","2","3","2",5.69,0.0687727520737617
"16845","1",48,2,"4","2","3","1","2",2.73,0.00918308245081242
"16846","1",44,8,"3","2","2","3","2",2.24,0.00274632639889384
"16847","1",25,6,"3","2","1","1","2",4.27,0.0367423007197613
"16848","2",34,4,"3","2","1","3","1",6.33,0.0713624163289588
"16849","2",45,9,"1","2","1","1","2",2.92,0.0110043112714854
"16850","1",60,4,"3","2","3","1","2",0.08,6.55966293199335
"16851","1",53,7,"2","2","2","2","2",5.75,0.0707939120791171
"16852","1",66,2,"4","1","1","3","1",5.6,0.0601013974337086
"16853","1",47,4,"2","2","2","3","2",5.91,0.0736794037091464
"16854","1",49,2,"1","2","2","2","2",1.08,2.05484299803698e-27
"16855","1",29,2,"2","2","3","3","1",5.2,0.0604510457591022
"16856","1",47,2,"1","1","3","3","2",3.94,0.0318642097936131
"16857","2",60,4,"4","2","3","2","1",3.99,0.0319454446099692
"16858","2",33,8,"3","2","3","3","2",2.84,0.0103041679565109
"16859","1",22,10,"4","2","2","3","2",3.78,0.0291585388810618
"16860","1",28,2,"2","2","3","1","1",4.1,0.0383553508103936
"16861","1",44,2,"4","2","1","3","1",3.04,0.0130601691631795
"16862","1",67,5,"3","2","3","2","1",2.77,0.00926504621258891
"16863","1",42,4,"2","2","3","1","3",3.91,0.0370697953310498
"16864","1",18,3,"1","2","2","3","2",3.79,0.0335541672331887
"16865","2",34,7,"1","2","3","3","1",1.33,5.70597465834372e-08
"16866","2",65,3,"1","2","4","1","2",0.67,147771.538345699
"16867","1",18,3,"2","2","3","3","1",2.29,0.00478956204166794
"16868","2",27,2,"1","1","4","3","1",0.81,6248651196.49022
"16869","2",44,5,"2","2","4","2","3",3.44,0.0251152656102089
"16870","1",82,7,"1","2","1","1","2",0.69,275176.578031478
"16871","1",38,7,"3","1","1","3","2",3.64,0.0240319104660355
"16872","1",18,4,"2","2","1","2","2",3.22,0.0215546839662864
"16873","2",41,6,"3","2","2","3","2",1.85,0.000427744471111787
"16874","1",46,4,"3","2","1","3","1",2.11,0.00149473171622086
"16875","2",36,6,"1","2","1","3","2",1.76,0.000194212445687252
"16876","1",20,6,"3","1","1","3","1",3.75,0.0266665531776222
"16877","1",50,0,"2","2","3","1","1",2.95,0.0140975785548567
"16878","1",47,3,"3","1","2","3","1",4.5,0.0421467035522395
"16879","2",37,5,"2","2","1","3","1",3.91,0.0309763088364339
"16880","1",59,7,"2","2","2","3","2",2.28,0.00352077763465268
"16881","1",51,7,"1","2","2","3","2",4.95,0.0515137855269479
"16882","2",60,6,"3","2","3","3","2",3.72,0.0257684686913939
"16883","2",18,5,"1","1","3","1","2",1.69,0.000185286758893188
"16884","2",52,4,"4","2","2","3","2",3.66,0.0252948456584893
"16885","2",65,9,"1","2","1","3","1",3.92,0.0278727101559898
"16886","1",36,4,"1","2","4","3","2",3.03,0.0141609615898008
"16887","1",35,5,"2","2","4","2","2",1.49,9.75117494571005e-06
"16888","1",40,7,"2","2","1","3","2",1.17,9.98240627315798e-14
"16889","1",66,5,"1","2","3","3","3",3.71,0.0285888489204487
"16890","1",36,6,"1","2","3","3","2",0.08,6.45037922351702
"16891","1",46,5,"1","2","2","2","2",2.52,0.00608032242228726
"16892","1",25,8,"3","2","1","3","1",7.14,0.0854051786141218
"16893","1",37,4,"4","1","1","3","2",3.27,0.0177238110402593
"16894","1",31,6,"2","2","3","3","2",3.37,0.022497594764281
"16895","1",42,6,"2","2","2","2","3",1.08,3.67663307836822e-26
"16896","1",56,3,"2","1","3","1","2",3.34,0.0219759055508169
"16897","1",41,9,"2","2","4","3","1",1.44,3.00798327964539e-06
"16898","1",48,6,"1","1","2","3","3",3.29,0.0203602988869026
"16899","1",73,7,"1","2","1","2","3",1.59,3.73152092762451e-05
"16900","1",42,6,"3","2","3","1","2",4.43,0.0422533314404857
"16901","1",43,6,"2","2","2","3","2",0.76,19915230.170503
"16902","1",44,4,"2","2","2","3","1",5.74,0.0706069109246511
"16903","1",68,6,"2","2","2","3","1",5.15,0.0579445690999219
"16904","2",75,3,"4","2","2","1","2",4.39,0.0408409765147052
"16905","2",58,2,"2","2","1","2","2",0.41,207.506578448856
"16906","2",70,1,"4","2","3","3","2",1.46,3.22549561409184e-06
"16907","1",44,5,"2","2","3","1","2",4.42,0.0455853369570896
"16908","2",65,11,"4","2","3","2","3",3.07,0.0151315231946496
"16909","1",24,10,"4","2","1","3","2",4.19,0.0347552675400522
"16910","2",22,4,"4","2","1","3","2",5.16,0.0540535963517955
"16911","1",46,9,"4","2","2","3","2",0.25,30.5172588675477
"16912","1",23,8,"3","2","3","3","1",6.63,0.0826236396083416
"16913","1",64,4,"3","2","2","3","1",1.47,3.94259807258617e-06
"16914","2",28,2,"3","2","3","2","2",5.29,0.057569519998248
"16915","2",20,6,"1","1","4","2","2",2.93,0.0128174086377941
"16916","2",34,5,"1","2","2","3","2",1.57,2.68312992451766e-05
"16917","1",47,4,"2","2","2","3","2",3.83,0.0317299059396026
"16918","1",66,6,"2","2","1","1","2",1.91,0.000684810605670124
"16919","1",35,1,"3","1","2","1","3",3.33,0.0212478242217477
"16920","2",18,9,"2","2","3","1","3",2.44,0.00767308681227578
"16921","1",41,6,"1","2","1","2","2",2.01,0.00106502602230246
"16922","1",38,6,"1","2","4","2","1",1.36,2.22721242710782e-07
"16923","1",33,2,"3","1","1","3","2",1.19,8.77679106240693e-13
"16924","1",38,3,"3","1","2","3","2",5.06,0.0541333677708676
"16925","1",48,3,"1","2","2","2","1",4.06,0.0341962364657737
"16926","2",58,5,"2","2","4","1","1",4.39,0.0425135614363499
"16927","1",56,5,"2","2","3","1","2",4.15,0.039022894363703
"16928","2",59,7,"2","2","2","1","3",0.08,6.12349069649206
"16929","2",74,2,"2","1","2","2","3",5.18,0.0625660880712612
"16930","1",26,5,"2","1","3","1","2",6.15,0.0811061685104704
"16931","1",62,6,"2","1","1","3","2",2.73,0.00904196705927698
"16932","1",62,5,"3","2","2","3","3",2.04,0.00137707476633821
"16933","1",59,7,"1","2","3","1","1",3.36,0.0200768905505866
"16934","1",36,2,"1","2","4","2","2",4.98,0.0530964928441776
"16935","2",27,5,"1","1","4","3","2",3.76,0.0281070942707676
"16936","2",44,5,"4","2","1","1","3",1.27,2.62984474034283e-09
"16937","1",45,2,"1","2","3","3","2",2.49,0.00557454051306636
"16938","2",19,11,"1","2","4","2","3",1.8,0.000386934968666751
"16939","2",40,3,"4","1","2","3","2",0.2,18.8464638653905
"16940","1",71,6,"2","1","1","3","3",2.64,0.00840057284317353
"16941","2",58,7,"4","2","1","3","2",2.5,0.00494624937841821
"16942","1",31,7,"3","2","2","3","1",5.22,0.0560088274545938
"16943","1",28,3,"4","2","2","1","2",1.84,0.000461988105289556
"16944","1",19,4,"1","2","3","1","2",5.14,0.0593634343781086
"16945","1",54,4,"2","2","2","3","2",3.45,0.0235008183672866
"16946","1",45,5,"4","2","2","3","1",4.15,0.0358256351369778
"16947","1",41,3,"1","2","2","3","1",3.35,0.0200918194167175
"16948","2",36,2,"3","2","1","3","2",1.09,2.8500876952336e-25
"16949","1",52,6,"1","1","2","1","2",3.21,0.0176280862765501
"16950","2",41,9,"4","2","2","1","1",2.33,0.00370456508557593
"16951","1",52,3,"2","2","2","2","3",4.16,0.04136505088923
"16952","1",38,9,"1","2","2","1","1",2.85,0.0111508427815109
"16953","1",44,3,"4","2","2","2","2",1.83,0.000419506625395503
"16954","1",53,3,"3","2","3","1","1",0.12,9.41638736752491
"16955","1",34,6,"3","1","3","3","2",4.25,0.0381625632750767
"16956","1",56,8,"2","2","2","1","1",2.55,0.00702570440811756
"16957","1",40,9,"4","1","3","3","1",2.42,0.004863248516255
"16958","1",57,6,"1","2","3","3","2",1.6,4.15707405763271e-05
"16959","2",82,2,"2","2","2","1","2",2.35,0.00516150079893708
"16960","2",80,2,"3","1","2","2","3",2.55,0.00682819431756502
"16961","2",18,4,"3","2","3","3","2",5.44,0.0671987192120695
"16962","2",51,1,"2","1","4","3","1",4.2,0.0382511021204607
"16963","2",65,8,"1","2","4","2","2",0.08,6.63073416796567
"16964","1",51,7,"2","1","2","3","1",4.67,0.049199340129474
"16965","2",28,6,"3","1","1","3","3",1.85,0.000438871985039407
"16966","1",57,6,"3","1","1","3","3",2.37,0.00400592590446646
"16967","2",43,9,"2","1","1","3","3",1.87,0.000605611639948383
"16968","2",72,7,"2","2","2","1","1",3.67,0.0276197653381324
"16969","1",46,6,"3","1","1","3","2",0.08,6.78196064881036
"16970","1",48,1,"2","2","2","3","2",2.27,0.00345426796000372
"16971","1",39,5,"2","2","2","3","2",1.61,6.24299811115304e-05
"16972","1",23,7,"3","2","2","3","3",1.64,8.68896184256237e-05
"16973","1",56,4,"2","2","2","3","2",5.97,0.0742120088959497
"16974","1",33,5,"1","2","2","3","1",3.97,0.0323825680378847
"16975","2",42,7,"1","2","1","3","2",2.57,0.00597955314358307
"16976","2",35,6,"1","2","2","3","3",4.66,0.0483875989277521
"16977","2",38,10,"2","1","3","3","3",4.84,0.0553826248862343
"16978","1",42,6,"1","1","3","3","3",0.76,19425604.5845562
"16979","2",47,6,"2","1","2","2","2",2.78,0.0107447726550787
"16980","1",60,6,"1","1","3","2","1",2.15,0.00207824483578141
"16981","2",66,5,"4","2","2","3","2",5.01,0.0514656718058153
"16982","2",38,7,"1","2","2","2","1",1.66,8.65292496392572e-05
"16983","1",18,8,"1","2","3","3","1",3.1,0.0182176442716614
"16984","1",66,8,"4","2","3","1","2",2.74,0.00921429285378266
"16985","1",42,3,"2","2","2","3","3",5.06,0.0613535547226031
"16986","1",56,2,"1","2","4","3","2",3.68,0.0258337454099604
"16987","2",18,4,"3","2","3","3","3",5.33,0.0684647604275065
"16988","1",26,6,"2","2","2","3","2",2.25,0.00340796939098065
"16989","2",38,7,"4","1","2","2","3",5.26,0.0616302779545324
"16990","2",31,4,"3","1","2","3","3",0.63,24963.1901174595
"16991","1",30,4,"4","2","1","3","3",1.38,4.46310164933022e-07
"16992","1",53,3,"1","2","2","2","2",3.92,0.0313951228413895
"16993","1",28,5,"2","1","3","3","2",2.1,0.00205798004778618
"16994","1",45,1,"1","2","2","3","1",2.42,0.00461093120938033
"16995","1",53,2,"1","2","4","3","1",5.88,0.0676224769030569
"16996","2",31,0,"1","2","3","3","3",1.24,4.13185422339914e-10
"16997","1",24,11,"1","2","2","3","2",5.23,0.0570248594606483
"16998","1",26,7,"3","2","3","2","2",4.37,0.040872287012783
"16999","2",44,0,"3","1","1","3","1",2.54,0.00545603736356795
"17000","2",46,6,"3","2","2","2","2",2.44,0.00472634298766685
"17001","1",35,7,"1","2","3","3","1",4.57,0.0446428078246514
"17002","1",52,7,"3","1","4","3","3",2.11,0.00188615635822965
"17003","1",25,9,"2","2","4","3","2",0.64,31263.1219603616
"17004","1",36,4,"2","1","3","1","2",2.73,0.0105574281435843
"17005","2",25,7,"4","1","2","2","3",2.63,0.00840926217835625
"17006","1",23,12,"2","2","3","3","2",1.74,0.000246220527261542
"17007","1",22,6,"2","2","3","2","1",2.69,0.00993757302044929
"17008","1",45,4,"2","2","3","2","1",3,0.0149790486039488
"17009","1",23,4,"2","2","2","3","2",4.04,0.0376884741299374
"17010","1",63,5,"1","1","3","1","3",2.18,0.00264854320634734
"17011","2",33,5,"1","2","2","2","2",6.33,0.0770096755052378
"17012","1",58,9,"1","2","1","3","2",2.29,0.0028944424597257
"17013","1",40,4,"1","1","1","3","3",2.69,0.00868688085812262
"17014","2",18,7,"1","2","1","2","1",2.31,0.00393805651050343
"17015","1",26,6,"1","1","2","3","1",3.96,0.0327046956155827
"17016","1",60,7,"4","2","3","2","1",1.77,0.000248203136924241
"17017","1",45,6,"1","2","3","2","3",3.16,0.0180460736515245
"17018","1",44,1,"3","2","4","3","2",4.53,0.0426504915036648
"17019","1",46,8,"3","2","1","2","3",3.02,0.0136193340186825
"17020","1",57,7,"2","1","2","3","3",2.47,0.00649505265498702
"17021","1",38,5,"2","1","2","3","2",4.13,0.0390729821875704
"17022","1",46,0,"1","1","3","3","1",3.26,0.0184476249420669
"17023","1",82,6,"1","2","3","3","3",0.84,151192300593.215
"17024","1",33,7,"2","2","4","3","3",3.74,0.0320054661527123
"17025","1",18,6,"1","2","1","3","1",1.76,0.000283188644391719
"17026","1",22,5,"1","1","2","2","3",1.55,3.02080375307304e-05
"17027","1",51,6,"1","2","3","3","1",3.62,0.0250602714437299
"17028","1",60,3,"2","2","4","3","2",6.17,0.0773092959764524
"17029","2",36,7,"1","2","1","1","3",2.44,0.00500003750090031
"17030","2",51,4,"1","2","4","3","2",3.16,0.0157848113121994
"17031","2",25,5,"3","2","3","3","1",2.76,0.00911543645618954
"17032","1",43,6,"4","1","1","3","2",2.36,0.00382266207241086
"17033","1",52,1,"1","1","1","3","3",2.68,0.00814552362886748
"17034","1",54,6,"1","2","1","1","3",7.75,0.0997190484840414
"17035","1",52,6,"2","2","3","3","3",2.38,0.00525707251700758
"17036","1",56,6,"4","2","2","1","1",1.87,0.000521213307098223
"17037","2",40,3,"3","2","1","3","1",1.57,2.05976232327977e-05
"17038","2",49,8,"1","1","3","3","1",4.04,0.0329687329483934
"17039","2",41,6,"1","1","3","3","2",2.68,0.00830363609752894
"17040","1",40,2,"3","2","2","3","2",4.85,0.0493444197564483
"17041","2",42,5,"1","1","2","2","2",1.02,4.46517462581621e-104
"17042","2",47,4,"4","2","2","3","1",0.53,1837.63401491523
"17043","2",43,5,"1","2","2","2","2",5.79,0.0678124763806128
"17044","1",57,6,"2","2","4","3","2",5.02,0.055921744638109
"17045","2",38,8,"4","2","1","3","1",1.33,4.26547435471882e-08
"17046","1",51,4,"4","1","2","3","2",3.75,0.0281125791368386
"17047","1",19,4,"1","2","4","3","3",2.89,0.0134531125641614
"17048","1",30,6,"2","2","2","2","2",3.53,0.0260909328932631
"17049","2",39,10,"2","2","1","2","2",4.81,0.0490548038789028
"17050","2",39,5,"1","2","4","2","2",4.21,0.0372687623687317
"17051","1",31,6,"1","2","4","1","3",4.29,0.0421107104531833
"17052","1",79,10,"1","2","2","3","1",1.45,2.78217122918639e-06
"17053","2",42,3,"2","2","2","3","1",6.8,0.0882137473586614
"17054","1",44,9,"1","2","1","3","3",2.4,0.00450951988882438
"17055","1",50,5,"4","1","1","1","1",1.06,1.90105134210412e-36
"17056","2",27,1,"2","1","2","3","1",1.15,3.59409831164502e-15
"17057","1",37,6,"3","2","3","2","2",3.95,0.0323171349665691
"17058","2",48,7,"4","2","2","2","2",5,0.0522983001622442
"17059","1",26,7,"4","1","1","2","2",2.63,0.00726953033626363
"17060","2",24,4,"3","1","3","2","1",1.8,0.000315501312760164
"17061","2",48,3,"3","2","1","2","2",2.87,0.00993432165042757
"17062","2",43,4,"4","2","3","3","1",4.55,0.0437306921993701
"17063","2",59,5,"2","2","3","2","3",0.08,6.10546865038029
"17064","1",49,5,"1","1","2","3","2",2.83,0.010664908493877
"17065","2",54,3,"1","1","1","3","2",0.77,114300315.501261
"17066","1",18,5,"3","1","1","3","3",0.08,6.02491398894223
"17067","2",45,10,"4","2","2","3","2",2.45,0.0047973009571322
"17068","1",60,7,"3","2","1","2","2",2.55,0.00559828099256717
"17069","2",24,7,"3","1","1","3","2",2.48,0.00483553239013001
"17070","1",53,4,"1","1","3","1","3",3.69,0.0291735514175611
"17071","1",48,7,"2","2","2","1","2",3.36,0.0221642400682756
"17072","1",27,3,"2","2","1","1","3",2.96,0.0146681803154167
"17073","1",31,10,"3","2","3","2","2",2.65,0.0076586327288334
"17074","1",49,3,"1","1","4","3","1",5.09,0.0543235045373344
"17075","2",48,11,"3","2","1","3","3",3.14,0.0147373977027332
"17076","1",49,8,"4","1","2","2","2",2.88,0.0116830157597624
"17077","2",34,5,"3","1","2","1","2",6.83,0.0848168110255371
"17078","1",52,2,"4","2","3","2","2",4.02,0.0334902533018009
"17079","1",41,1,"2","1","1","2","2",0.08,6.36918447334674
"17080","2",67,3,"3","2","2","1","2",5.27,0.0559389108720533
"17081","2",58,8,"1","2","2","3","1",3.65,0.024585165025612
"17082","1",21,9,"3","1","3","3","1",1.81,0.000358434486378783
"17083","1",58,8,"2","2","2","3","2",5.09,0.0572512693764805
"17084","2",22,6,"1","2","4","2","3",3.55,0.0262999098796512
"17085","1",47,8,"1","2","2","3","1",1.63,5.96800108453462e-05
"17086","1",44,2,"3","2","2","3","3",2.15,0.00222676544651342
"17087","2",52,9,"2","2","3","1","1",4.25,0.0397945719938086
"17088","1",54,6,"1","2","1","3","1",5.17,0.05247909158367
"17089","1",48,4,"3","2","3","1","3",4.09,0.036940758340268
"17090","2",46,1,"2","2","3","1","3",2.94,0.0145992397636807
"17091","2",25,7,"4","1","3","3","2",4.38,0.0410223690777307
"17092","2",29,1,"2","2","2","3","2",4.89,0.0532767065275665
"17093","1",52,8,"1","2","3","3","1",3.41,0.0207336193622722
"17094","1",26,7,"2","2","3","3","2",4.08,0.0378413933060582
"17095","2",61,6,"4","2","3","1","1",2.13,0.00184295072326533
"17096","1",51,7,"2","2","3","1","1",1.82,0.000444041460545394
"17097","2",44,7,"1","2","2","3","2",4.02,0.0327198446185105
"17098","1",42,9,"2","2","1","3","1",4.1,0.0353509918926777
"17099","2",48,7,"1","1","2","3","2",3.85,0.0292862292382257
"17100","2",24,1,"1","2","2","3","3",2.36,0.00438321192115249
"17101","1",44,6,"4","2","2","3","1",3.46,0.0221575216366761
"17102","1",58,4,"3","2","2","3","1",5.16,0.0540281830611887
"17103","1",51,3,"1","2","2","1","2",2.65,0.00791710395824501
"17104","2",71,9,"1","2","2","3","2",4.43,0.0398850996693435
"17105","2",50,3,"2","2","2","3","1",2.23,0.00292071077080351
"17106","1",46,3,"2","2","2","3","2",3.49,0.0245364928602991
"17107","2",47,7,"3","2","3","3","1",4.52,0.0414252319874874
"17108","1",55,7,"2","2","1","1","2",3.68,0.026866153684904
"17109","2",46,6,"4","1","3","3","3",2.02,0.00133409264447862
"17110","1",38,2,"4","2","2","2","3",4.15,0.0390909090415347
"17111","2",52,11,"2","1","2","3","2",3.41,0.021759715725741
"17112","1",34,3,"3","2","3","3","2",4.92,0.0511109873424462
"17113","2",41,3,"2","1","2","3","3",3.64,0.0296860935631613
"17114","1",44,4,"1","1","2","2","2",3.35,0.0206516407136703
"17115","1",30,5,"2","1","2","3","2",3.2,0.0190983426539492
"17116","2",65,3,"1","2","4","3","1",4.87,0.048155800767075
"17117","1",18,6,"3","2","3","3","3",5.23,0.0676142509231875
"17118","1",46,0,"2","2","1","3","2",3.5,0.0232753118119932
"17119","2",18,2,"1","1","1","1","2",3.52,0.0255997046162236
"17120","2",42,2,"2","2","2","3","1",1.33,7.87389196276144e-08
"17121","2",51,6,"1","2","1","3","3",1.45,2.67352508001124e-06
"17122","1",37,3,"3","2","2","3","3",2.61,0.00781496461478438
"17123","1",43,5,"4","2","2","1","2",1.74,0.000212399544117992
"17124","1",52,5,"3","1","1","1","1",3.38,0.0189003714842861
"17125","2",23,9,"1","2","1","3","2",4.71,0.0450686981808625
"17126","1",32,9,"1","2","2","2","2",4.78,0.0492795144313973
"17127","1",34,7,"3","2","1","3","1",0.84,1177274674567.84
"17128","2",49,0,"1","2","1","3","2",3.86,0.0276857419239512
"17129","2",23,6,"2","2","1","3","2",0.35,87.4394245025004
"17130","1",67,8,"1","1","1","2","2",0.49,854.501265724291
"17131","1",27,9,"4","2","3","1","2",3.01,0.0142974085579341
"17132","2",62,7,"1","1","2","3","1",4.46,0.0406185326843551
"17133","1",45,1,"1","2","3","1","2",3.05,0.0146290417454728
"17134","1",72,5,"4","2","3","2","3",0.08,6.244106651166
"17135","1",32,5,"3","1","1","3","2",0.67,167869.118697222
"17136","1",46,5,"3","2","3","3","1",1.89,0.000560196436710811
"17137","1",60,8,"2","1","2","3","2",4.93,0.0543205144183697
"17138","2",52,6,"1","2","2","2","2",2.5,0.00555208221973584
"17139","1",30,12,"4","1","2","2","2",0.08,6.46530400652256
"17140","2",64,7,"3","1","1","2","2",3.99,0.0295559272877885
"17141","1",18,7,"1","2","2","1","3",1.66,0.000163979575271586
"17142","2",52,4,"2","2","1","1","2",2,0.0010785016296415
"17143","1",32,7,"2","2","4","2","3",2.09,0.00216700771358303
"17144","1",44,1,"4","1","3","3","2",3.23,0.0180368075089413
"17145","2",28,3,"4","1","3","3","1",3.78,0.0285497918158408
"17146","2",57,6,"1","2","1","1","2",4.02,0.030820858206102
"17147","2",63,8,"2","2","2","3","2",4.25,0.0390827260511175
"17148","2",32,10,"4","1","2","2","2",2.99,0.0131844940948637
"17149","2",39,6,"1","1","3","1","3",2.41,0.00527979408616616
"17150","1",61,0,"4","2","2","1","3",1.13,3.45494687047951e-17
"17151","1",49,8,"1","1","3","3","2",3.46,0.0222816387430087
"17152","1",28,11,"2","2","2","3","2",0.79,357445665.915246
"17153","1",58,9,"3","1","3","1","3",1.72,0.000186565037510592
"17154","2",27,3,"3","1","1","3","1",1.1,7.86965358320127e-23
"17155","2",34,4,"1","2","2","1","2",2.64,0.00770300526939436
"17156","1",40,3,"1","2","3","3","3",2.33,0.00425667116578071
"17157","1",45,3,"3","1","3","2","3",5.57,0.0672641481479567
"17158","2",46,6,"3","2","1","3","2",4.01,0.0298144278016772
"17159","1",19,7,"2","2","1","3","3",2.02,0.00153131036158311
"17160","2",42,2,"2","2","4","3","1",3.11,0.0163267542258205
"17161","2",63,3,"1","1","3","1","3",3.97,0.0341507035751745
"17162","1",55,8,"1","1","3","3","2",3.04,0.0141646380564714
"17163","1",53,4,"1","2","2","3","3",0.83,72184319102.6416
"17164","2",40,5,"3","2","1","3","1",2.09,0.00135792204702838
