"","Gender","DriverAge","CarAge","Area","Leasing","Power","Fract","Contract","Exposure"
"18664",1,39,4,3,2,4,3,1,3.37
"18665",1,55,6,2,2,1,3,3,2.37
"18666",1,53,2,2,2,2,3,2,3.7
"18667",2,35,6,4,1,1,2,1,0.58
"18668",1,39,7,3,2,2,3,2,5.25
"18669",2,32,7,3,2,3,2,3,0.08
"18670",2,37,6,2,2,2,3,1,3.68
"18671",1,71,5,4,1,3,1,3,1.19
"18672",1,49,9,3,2,3,3,3,0.08
"18673",2,38,5,3,2,3,2,1,4.97
"18674",1,38,4,2,2,2,3,2,0.08
"18675",1,31,1,3,2,4,2,1,4.64
"18676",1,44,6,4,1,1,3,2,1.22
"18677",2,47,5,3,2,2,3,2,1.2
"18678",1,30,5,1,2,3,1,1,1.33
"18679",1,59,6,2,2,2,3,3,2.77
"18680",1,18,7,1,2,2,2,2,2.62
"18681",2,41,1,4,2,2,2,1,3.8
"18682",2,18,4,1,2,1,3,2,0.48
"18683",1,43,5,4,2,3,1,3,3.21
"18684",1,50,8,4,2,1,2,2,4.07
"18685",1,51,5,3,2,2,2,1,1.48
"18686",1,45,5,2,2,3,1,3,3.99
"18687",2,27,1,2,2,3,3,2,2.01
"18688",1,59,6,3,1,1,1,1,0.21
"18689",2,41,3,2,1,4,3,2,0.62
"18690",1,49,6,2,2,3,3,2,1.38
"18691",1,76,2,2,1,3,3,2,3.94
"18692",2,20,2,1,1,3,3,1,3.35
"18693",1,37,2,1,2,1,3,1,3.15
"18694",2,19,2,3,2,1,3,2,4.3
"18695",1,39,6,1,2,2,1,2,3.54
"18696",2,31,6,2,2,2,1,2,0.16
"18697",1,32,7,3,2,3,3,2,4.15
"18698",2,49,4,1,1,2,3,2,3.28
"18699",1,28,10,2,2,2,3,2,3.16
"18700",1,40,1,2,2,4,3,3,3.33
"18701",1,49,4,2,2,4,1,2,3.19
"18702",2,49,4,3,2,3,3,2,3.43
"18703",1,27,4,3,2,2,3,2,4.82
"18704",2,46,5,2,2,2,1,1,6.24
"18705",1,26,3,3,2,2,2,1,2.14
"18706",1,39,5,4,1,3,3,1,1.64
"18707",1,33,2,3,2,2,2,2,0.08
"18708",1,45,0,4,2,3,2,1,3.76
"18709",2,45,1,3,2,2,3,1,1.76
"18710",1,39,5,3,1,2,3,2,4.85
"18711",1,18,8,2,1,3,3,1,4.75
"18712",1,42,4,4,2,3,2,2,1.08
"18713",1,39,2,3,2,3,1,2,5.96
"18714",1,42,5,1,1,3,3,3,3.19
"18715",2,52,3,2,2,2,1,2,3.39
"18716",1,30,3,3,2,2,1,2,3
"18717",2,23,10,2,2,2,3,1,2.82
"18718",1,42,5,2,2,2,1,2,3.61
"18719",1,41,7,3,2,4,2,2,0.08
"18720",2,60,5,3,2,1,3,2,3.91
"18721",1,37,9,2,1,3,3,2,2.68
"18722",2,32,1,4,2,2,1,2,3.74
"18723",1,25,2,2,2,2,3,2,4.6
"18724",2,56,3,4,1,1,3,3,3.15
"18725",1,18,6,1,2,3,3,2,2.44
"18726",2,18,5,1,2,1,3,2,3.15
"18727",1,48,5,2,2,2,1,2,3.89
"18728",1,67,8,3,2,1,3,1,2.37
"18729",1,18,4,3,2,1,3,2,1.98
"18730",1,35,6,3,2,4,3,1,3.1
"18731",1,30,7,4,2,3,1,2,3.62
"18732",2,31,8,1,1,2,3,3,3.02
"18733",2,18,4,4,1,1,2,2,4.81
"18734",1,43,1,2,2,3,3,2,2.91
"18735",2,44,5,4,2,1,3,3,4.24
"18736",1,58,5,2,2,3,3,1,2.52
"18737",1,37,1,4,2,3,1,1,4.19
"18738",2,53,8,2,1,2,3,1,2.96
"18739",1,33,4,3,2,2,2,2,1.48
"18740",1,44,2,2,2,2,3,3,2.88
"18741",2,48,7,1,2,3,3,2,2.41
"18742",1,18,5,3,2,1,3,2,3.88
"18743",1,19,5,1,2,3,1,2,3.78
"18744",1,62,3,2,2,2,3,2,2.06
"18745",2,51,8,1,2,1,3,2,1.76
"18746",1,32,4,2,2,2,3,1,6.08
"18747",2,29,8,3,1,3,3,1,3.16
"18748",2,18,9,1,1,2,3,2,1.86
"18749",2,28,3,1,2,4,3,3,0.08
"18750",1,56,4,1,2,2,3,1,3.55
"18751",2,26,3,2,2,2,3,3,0.47
"18752",1,40,4,2,2,2,3,1,2.47
"18753",2,51,10,1,1,4,2,2,3.49
"18754",1,60,4,1,2,3,3,1,1.44
"18755",1,56,7,1,2,3,2,3,4.09
"18756",2,46,5,2,1,2,3,1,2.09
"18757",2,55,7,4,2,2,3,1,0.19
"18758",2,48,6,3,2,3,1,2,3.64
"18759",2,44,4,3,2,3,3,2,2.58
"18760",1,31,8,1,2,2,3,1,1.95
"18761",1,62,1,1,2,2,3,1,2.9
"18762",1,29,9,3,2,2,3,2,0.82
"18763",1,28,5,2,1,4,3,2,4.48
"18764",1,31,8,3,2,3,2,1,3.11
"18765",1,30,3,2,2,2,2,2,0.08
"18766",2,58,5,3,2,1,3,3,4.13
"18767",2,53,6,4,1,2,2,2,1.9
"18768",1,18,5,2,2,3,1,2,3.39
"18769",1,31,4,3,2,2,1,2,3.99
"18770",2,57,4,2,2,3,2,1,3.59
"18771",1,45,9,2,1,2,3,3,5.93
"18772",1,26,7,4,2,1,2,2,4.71
"18773",2,55,3,2,1,3,2,2,4.59
"18774",1,34,2,3,1,3,1,2,1.52
"18775",1,36,3,2,2,3,3,2,5.19
"18776",1,66,7,2,2,1,2,3,0.53
"18777",2,47,3,1,2,3,3,3,4.18
"18778",1,43,4,1,1,2,2,3,1.28
"18779",1,49,2,1,2,2,3,2,1.98
"18780",1,73,6,1,2,2,3,3,3.27
"18781",2,47,3,1,1,1,3,2,0.62
"18782",1,24,7,2,2,1,2,1,3.39
"18783",2,41,6,1,2,1,1,2,1.26
"18784",1,53,4,2,1,4,1,1,4.34
"18785",1,43,8,2,2,4,2,2,0.11
"18786",1,52,9,4,2,2,2,2,2.41
"18787",1,30,3,2,2,2,3,2,1.8
"18788",1,62,7,3,1,3,2,2,5.32
"18789",2,51,9,2,1,2,3,1,4.36
"18790",1,19,4,2,2,3,2,1,1.82
"18791",1,42,3,1,1,2,1,2,2.35
"18792",2,52,5,2,2,2,3,2,3.39
"18793",1,26,7,3,2,2,3,2,2.57
"18794",1,57,3,2,2,3,3,3,3.09
"18795",1,58,5,1,1,3,3,1,3.61
"18796",1,37,7,3,1,2,3,2,3.33
"18797",2,58,9,3,2,1,2,1,3.51
"18798",2,18,1,1,2,3,1,2,4.06
"18799",2,18,6,2,1,3,3,1,4.28
"18800",1,50,6,3,2,1,1,2,6.06
"18801",1,38,8,1,1,2,1,2,6.58
"18802",2,46,4,4,2,2,3,2,3.61
"18803",2,30,4,3,1,3,3,2,4.06
"18804",1,48,1,3,2,2,3,1,2.96
"18805",2,28,3,4,2,3,1,2,3.18
"18806",1,54,2,3,2,3,1,3,0.78
"18807",1,60,4,1,1,3,3,3,3.77
"18808",2,36,10,1,2,1,1,1,1.38
"18809",1,29,5,3,2,3,3,2,4.55
"18810",1,51,8,4,1,3,1,2,4.49
"18811",1,51,6,2,2,3,1,2,4.05
"18812",1,43,11,1,2,4,3,3,2.79
"18813",2,47,5,1,2,1,3,2,4.72
"18814",2,47,8,3,1,1,3,2,3.93
"18815",2,38,3,2,2,3,3,1,3.03
"18816",2,49,3,1,1,4,3,2,1.98
"18817",1,37,6,2,1,1,3,3,0.2
"18818",1,48,7,2,2,2,2,2,6.98
"18819",1,41,4,1,2,2,1,1,3.61
"18820",1,31,1,1,2,2,2,2,2.61
"18821",1,42,4,2,2,2,3,1,3.14
"18822",1,46,4,2,2,2,3,3,3.65
"18823",2,39,5,4,1,4,2,2,3.08
"18824",1,52,4,4,2,1,3,1,6.48
"18825",2,27,6,1,2,3,3,1,0.68
"18826",1,38,6,2,1,1,3,2,3.95
"18827",1,40,2,3,2,1,3,1,3.5
"18828",1,31,3,2,1,3,2,1,0.16
"18829",1,64,5,4,2,2,3,1,2.48
"18830",1,60,5,3,2,4,3,2,0.08
"18831",1,51,7,4,2,2,3,1,0.58
"18832",1,42,2,1,1,2,3,2,3.37
"18833",1,36,3,1,2,3,3,2,4.63
"18834",1,58,8,3,1,3,3,1,2.84
"18835",1,32,4,1,2,3,3,1,4.86
"18836",1,45,2,1,2,2,3,2,3.83
"18837",1,27,7,3,2,2,3,2,0.08
"18838",1,50,3,3,2,4,2,2,1.73
"18839",2,38,5,4,2,2,1,2,4.74
"18840",1,44,7,2,1,2,1,1,2.32
"18841",1,44,5,2,2,3,3,2,3.29
"18842",1,45,6,2,2,1,3,2,0.93
"18843",2,52,2,3,2,2,3,1,2.84
"18844",2,64,5,1,1,2,3,2,0.08
"18845",1,56,5,2,2,4,3,1,2.58
"18846",1,62,4,1,2,3,3,2,4.64
"18847",2,26,5,1,2,1,1,2,1.15
"18848",1,66,5,4,2,2,3,2,2.91
"18849",2,20,5,3,2,3,3,2,3.64
"18850",1,39,4,2,2,2,3,2,1.49
"18851",1,35,7,2,2,2,1,1,0.19
"18852",1,45,1,2,2,3,1,1,3.37
"18853",2,32,5,2,2,2,2,2,2.32
"18854",2,30,9,2,2,2,3,3,1.43
"18855",1,30,0,2,2,4,2,3,2.23
"18856",2,52,3,3,1,4,3,2,8.54
"18857",1,48,5,1,2,2,3,3,2.47
"18858",1,82,6,2,1,3,3,2,4.84
"18859",1,47,5,4,1,3,3,2,1.37
"18860",2,35,5,1,2,3,2,2,2.43
"18861",2,54,6,2,2,2,3,2,2.9
"18862",1,31,5,3,2,2,3,1,2.81
"18863",1,58,5,4,2,2,3,1,4.98
"18864",2,46,9,4,1,2,1,2,3.22
"18865",1,20,6,2,2,1,3,1,3.81
"18866",1,43,6,4,1,2,3,2,5.09
"18867",1,64,10,2,2,1,3,2,3.14
"18868",1,65,7,1,2,2,2,2,3.96
"18869",1,41,1,3,1,1,3,2,1.82
"18870",2,48,6,1,2,2,2,1,0.97
"18871",1,60,3,1,1,1,1,1,3.01
"18872",2,70,2,2,1,4,3,2,1.8
"18873",1,44,4,3,2,4,1,2,3.67
"18874",1,36,3,3,2,3,3,3,1.47
"18875",2,49,6,4,2,2,3,2,1.72
"18876",1,40,3,3,2,3,3,1,2.31
"18877",1,39,9,3,1,1,3,2,1.94
"18878",2,60,4,2,2,3,1,1,2.36
"18879",2,37,13,2,2,3,3,1,2.1
"18880",1,40,2,4,2,1,3,3,0.57
"18881",2,65,8,2,1,2,1,2,3.87
"18882",1,41,2,1,1,3,2,3,0.08
"18883",1,63,0,3,2,3,3,1,4.73
"18884",1,67,2,3,2,2,3,2,3.28
"18885",1,47,6,2,2,1,3,3,3.6
"18886",2,19,5,2,2,4,3,2,2.98
"18887",1,51,4,2,2,3,3,1,0.81
"18888",2,26,4,2,2,2,3,2,3.53
"18889",1,49,8,3,2,4,3,2,5.45
"18890",1,40,3,2,2,1,3,3,2.44
"18891",1,34,8,3,1,2,2,1,1.37
"18892",1,54,2,2,1,3,3,2,0.83
"18893",1,43,3,1,2,2,1,2,3.85
"18894",1,42,11,3,2,3,3,2,3.55
"18895",2,52,5,1,1,3,1,1,3.14
"18896",2,46,3,3,2,2,3,2,3.85
"18897",1,24,5,2,2,3,2,2,4.57
"18898",1,39,9,2,2,3,2,2,2.85
"18899",1,34,5,1,2,4,3,1,5.67
"18900",1,50,5,2,1,2,1,2,2.98
"18901",1,41,4,3,1,3,1,1,3.38
"18902",2,40,5,4,2,3,2,1,5.05
"18903",1,33,4,2,2,4,1,1,3.97
"18904",1,23,3,1,2,2,3,1,5.62
"18905",2,29,5,2,2,1,3,2,2.27
"18906",2,50,2,2,2,3,3,1,4.23
"18907",1,35,6,3,2,2,3,1,1.93
"18908",2,40,1,1,2,3,3,2,3.08
"18909",1,76,3,2,2,3,2,2,2.92
"18910",1,71,9,1,2,2,3,2,3.9
"18911",2,51,6,1,1,1,3,2,4.86
"18912",2,49,9,3,2,1,3,3,3.7
"18913",1,47,4,1,2,2,1,2,4.14
"18914",2,46,5,3,1,2,3,3,2.22
"18915",1,34,5,1,2,3,1,3,1.76
"18916",1,59,8,2,2,3,3,2,4.43
"18917",1,34,8,1,1,4,3,2,4.49
"18918",1,43,5,3,2,2,3,1,5.29
"18919",2,29,3,1,2,2,1,2,5.48
"18920",1,40,5,4,2,2,3,2,5.28
"18921",2,18,5,1,2,2,1,2,3.1
"18922",1,43,5,1,1,2,1,1,4.11
"18923",1,73,7,3,2,2,3,2,4.25
"18924",1,18,3,1,2,3,1,3,2.68
"18925",2,53,10,1,2,2,3,3,4.77
"18926",1,59,2,1,2,3,2,2,0.08
"18927",2,33,7,4,2,3,3,1,3.82
"18928",1,63,8,3,2,2,1,2,4.82
"18929",2,53,1,1,2,3,1,2,5.57
"18930",2,37,6,1,2,3,1,1,4.14
"18931",1,44,0,4,2,3,1,2,1.75
"18932",2,51,8,4,2,3,1,1,2.41
"18933",1,24,6,4,1,2,3,2,4.57
"18934",1,52,4,2,1,1,2,2,4.94
"18935",1,47,4,2,2,2,3,2,0.08
"18936",1,70,7,4,2,3,3,2,1.99
"18937",1,40,6,1,2,1,2,1,0.55
"18938",1,60,3,1,1,2,3,2,0.69
"18939",1,62,3,2,2,3,1,1,0.94
"18940",1,44,7,2,2,2,3,2,6.29
"18941",2,38,0,1,2,4,3,2,2.51
"18942",1,36,0,3,2,2,2,2,4.16
"18943",2,36,5,1,1,2,2,3,1.52
"18944",2,48,8,3,1,3,3,2,2.75
"18945",2,38,6,2,2,4,3,1,1.7
"18946",1,21,10,3,2,2,3,2,5.87
"18947",1,39,7,1,2,3,3,3,0.7
"18948",2,55,8,1,1,4,3,2,3.6
"18949",1,31,7,3,1,2,3,3,5.24
"18950",2,65,6,2,2,1,3,1,3.61
"18951",1,46,4,1,2,1,1,1,1.57
"18952",1,41,10,3,2,2,3,2,1.54
"18953",1,46,3,3,2,2,3,2,3.06
"18954",1,35,0,1,2,1,3,2,6.44
"18955",1,20,8,3,1,1,1,2,3.77
"18956",2,50,3,1,1,3,3,2,3.85
"18957",2,28,6,3,1,2,3,2,1.64
"18958",1,48,4,2,2,2,3,1,0.08
"18959",1,57,3,2,1,4,2,3,1.05
"18960",1,60,8,4,2,2,1,1,5.02
"18961",2,24,3,1,2,2,3,2,3.55
"18962",1,63,9,2,1,4,3,3,3.97
"18963",1,68,2,3,1,3,1,1,1.63
"18964",1,40,0,2,1,3,2,3,2.8
"18965",2,60,6,3,1,1,2,3,4.35
"18966",1,52,6,4,1,2,1,2,3.55
"18967",2,53,7,1,2,2,1,3,2.23
"18968",1,61,4,2,1,4,2,2,3.5
"18969",1,57,4,2,2,3,3,3,3.63
"18970",1,65,9,1,2,2,3,2,5.44
"18971",1,44,0,2,1,4,3,2,1.5
"18972",1,26,6,4,1,3,1,2,2.89
"18973",2,42,2,4,2,2,3,2,1.56
"18974",2,49,0,4,2,4,3,2,1.99
"18975",1,54,12,3,2,1,2,1,6.63
"18976",1,18,0,2,1,1,3,2,1.55
"18977",1,78,3,2,2,2,3,2,3.78
"18978",2,32,6,1,2,4,2,1,3.22
"18979",2,59,5,1,1,3,3,2,0.08
"18980",1,54,4,1,2,2,3,2,4.44
"18981",1,59,8,3,1,4,3,2,4.28
"18982",2,47,7,3,2,2,3,3,2.73
"18983",1,66,3,3,2,1,3,2,3.56
"18984",2,48,7,3,2,2,1,3,0.08
"18985",1,56,6,2,1,3,2,3,2.55
"18986",2,33,8,3,1,3,3,3,5.53
"18987",2,62,9,1,2,3,3,2,2.32
"18988",1,37,2,4,2,1,2,2,3.69
"18989",2,56,7,1,2,3,3,2,2.07
"18990",1,59,10,2,2,3,3,2,0.08
"18991",1,55,2,2,2,4,1,1,2.19
"18992",1,70,6,2,2,2,3,3,4.21
"18993",2,50,6,3,2,2,3,3,2.65
"18994",1,42,5,2,2,2,3,1,3.92
"18995",1,54,0,2,1,3,3,2,3.39
"18996",1,58,6,3,2,3,3,3,6.42
"18997",1,62,7,3,2,4,3,2,3.85
"18998",1,56,10,2,1,3,3,1,2.06
"18999",2,37,5,2,2,2,2,3,4.5
"19000",2,29,10,3,2,4,3,1,5.88
"19001",1,38,6,4,1,1,1,2,4.32
"19002",2,46,4,1,1,3,3,2,2.48
"19003",2,26,1,1,2,3,3,2,1.82
"19004",2,27,5,1,1,3,2,2,5.09
"19005",1,69,6,4,1,3,3,2,1.63
"19006",1,18,5,4,2,3,3,1,1.53
"19007",1,77,5,2,2,1,1,2,2.57
"19008",2,23,6,2,2,1,3,1,2.78
"19009",1,64,9,1,2,4,3,2,1.05
"19010",1,32,9,4,2,3,1,3,4.35
"19011",2,28,3,1,2,1,3,1,3.32
"19012",2,65,7,3,1,3,3,3,3.65
"19013",1,59,9,4,2,2,3,3,4.44
"19014",2,18,6,2,2,2,2,1,1.99
"19015",1,52,5,3,2,2,3,1,3.64
"19016",2,38,13,1,2,1,3,1,4.56
"19017",1,43,1,4,2,2,3,2,2.81
"19018",1,50,2,1,2,2,3,3,1.44
"19019",1,42,7,2,2,1,2,3,3.23
"19020",1,27,7,4,2,2,3,2,0.31
"19021",1,49,5,1,2,3,3,2,4.08
"19022",1,37,5,3,2,2,3,2,3.82
"19023",2,44,4,1,2,2,3,2,4.7
"19024",1,56,5,2,2,3,3,1,0.89
"19025",1,55,9,1,2,3,3,2,2.49
"19026",1,28,6,1,2,3,1,2,4.86
"19027",2,53,3,3,1,3,3,3,1.72
"19028",1,53,5,2,2,4,1,2,1.57
"19029",2,29,0,2,1,3,3,1,1.29
"19030",1,52,5,3,2,2,2,1,0.93
"19031",1,47,7,4,1,4,1,1,3.26
"19032",1,25,3,3,2,2,2,1,1.36
"19033",2,41,8,4,2,2,3,1,3.04
"19034",1,47,6,3,2,3,3,1,3.34
"19035",1,28,9,4,2,2,2,3,1.23
"19036",1,47,1,1,2,2,1,3,4.86
"19037",1,72,6,1,2,1,3,2,3.48
"19038",2,40,5,2,2,1,3,1,2.87
"19039",1,27,10,3,1,1,3,2,1.95
"19040",1,61,6,2,1,1,2,2,1.48
"19041",1,48,7,2,1,3,1,3,1.78
"19042",1,38,1,2,1,2,3,3,1.34
"19043",2,28,9,4,2,2,3,1,4.67
"19044",1,41,9,2,2,1,3,2,4.3
"19045",1,30,5,2,2,1,3,3,1.47
"19046",2,30,3,4,2,4,3,2,3.65
"19047",1,53,6,2,2,3,3,2,4.62
"19048",2,25,4,3,2,1,1,1,2.93
"19049",2,35,8,1,2,1,3,3,1.6
"19050",1,54,10,3,1,1,3,2,3.95
"19051",1,34,6,1,2,2,3,1,2.57
"19052",1,56,6,2,1,3,2,2,1.43
"19053",1,53,7,4,2,3,2,2,2.21
"19054",1,41,8,1,2,3,1,2,2.68
"19055",2,52,4,2,1,3,2,2,6.16
"19056",1,25,7,4,1,2,1,1,3.87
"19057",1,34,6,1,2,3,1,2,7.35
"19058",2,22,4,4,2,4,3,2,1.96
"19059",1,27,3,3,2,2,3,3,3.16
"19060",2,53,6,4,2,1,3,2,3.37
"19061",1,39,5,1,1,2,3,2,3.21
"19062",2,37,3,1,2,2,3,3,1.2
"19063",2,37,3,1,2,2,3,1,4.99
"19064",1,58,2,2,2,2,3,3,2.35
"19065",1,55,0,2,2,3,3,1,2.45
"19066",1,50,5,3,1,3,3,2,3.81
"19067",1,33,3,3,2,4,3,1,3.7
"19068",2,32,3,2,1,4,1,1,2.71
"19069",1,29,3,1,1,2,3,3,0.42
"19070",2,26,1,2,2,3,3,1,0.54
"19071",1,61,1,3,2,4,3,1,4.98
"19072",1,36,7,2,1,2,1,3,1.87
"19073",2,64,4,1,1,3,1,2,0.08
"19074",1,44,6,1,1,2,3,3,3.51
"19075",2,52,5,3,1,2,2,2,3.53
"19076",1,32,2,2,2,3,3,1,3.47
"19077",2,22,5,4,1,1,2,1,2.29
"19078",1,42,3,2,2,2,3,2,2.47
"19079",1,65,6,1,2,4,2,2,5.29
"19080",2,62,12,2,2,3,3,1,5.21
"19081",2,49,8,3,2,3,1,1,3.92
"19082",2,47,4,1,2,3,1,2,0.45
"19083",2,54,7,1,2,1,3,1,4.11
"19084",1,55,5,1,2,3,3,1,2.32
"19085",1,65,6,1,2,2,3,1,3.35
"19086",2,61,2,2,1,1,3,2,3.09
"19087",1,52,3,4,2,4,3,1,1.91
"19088",2,30,8,1,2,2,1,1,2.1
"19089",2,24,5,3,1,2,1,2,7.24
"19090",1,49,0,1,2,3,1,2,4.93
"19091",1,43,3,4,2,2,3,2,2.03
"19092",1,45,5,4,2,3,2,2,3.68
"19093",2,37,6,2,2,2,3,3,4.71
"19094",2,34,7,2,2,2,3,3,4.15
"19095",1,40,3,3,2,2,3,2,2.36
"19096",1,50,8,4,2,2,3,1,5.22
"19097",1,40,8,1,2,4,3,1,1.65
"19098",1,46,0,3,1,2,3,2,1.49
"19099",2,55,5,2,1,3,3,2,2.4
"19100",2,54,3,2,1,3,1,3,2.65
"19101",1,49,3,2,2,3,1,2,5.57
"19102",2,61,7,4,1,3,3,2,0.08
"19103",2,55,4,1,2,1,2,1,2.07
"19104",2,39,7,2,2,1,3,1,1.27
"19105",1,45,7,3,2,3,3,2,0.19
"19106",2,18,1,1,2,2,2,1,3.25
"19107",2,59,8,1,2,1,2,2,3.27
"19108",2,68,6,3,2,2,3,2,2.83
"19109",1,51,5,1,2,2,3,2,1.85
"19110",2,18,0,1,2,1,2,3,3.19
"19111",1,18,4,1,1,2,3,2,3.39
"19112",1,31,3,2,2,3,1,3,3.44
"19113",1,42,3,2,2,1,3,1,3.29
"19114",1,32,4,3,1,4,3,2,3.09
"19115",1,40,7,1,2,2,3,2,4.73
"19116",1,73,3,2,1,3,1,2,2.49
"19117",1,56,0,3,1,3,2,2,1.29
"19118",2,18,2,1,2,3,2,2,2.35
"19119",1,36,8,1,2,2,1,1,4.14
"19120",1,76,4,3,2,2,3,1,3.31
"19121",1,39,2,2,2,4,2,2,2.89
"19122",1,33,5,2,2,4,1,3,3.36
"19123",1,53,7,3,1,2,2,2,5.18
"19124",1,18,2,4,2,1,3,2,2.91
"19125",1,18,3,2,2,1,3,2,3.86
"19126",1,34,3,1,2,3,3,1,2.47
"19127",1,37,6,3,2,1,3,2,4.15
"19128",2,25,3,2,2,3,3,1,1.9
"19129",1,29,0,4,2,1,1,3,0.66
"19130",2,45,5,3,2,2,3,1,3.44
"19131",2,40,5,3,2,2,3,2,2.15
"19132",1,45,6,1,2,3,3,1,6.04
"19133",1,37,9,2,1,3,2,2,2.29
"19134",1,42,1,3,1,2,2,2,0.25
"19135",2,47,1,4,2,3,3,3,3.16
"19136",1,47,2,1,1,1,3,2,3.55
"19137",2,36,7,1,2,3,3,2,2.85
"19138",2,69,6,4,2,2,3,1,3.14
"19139",2,44,9,2,2,1,3,3,3.64
"19140",2,69,4,4,2,1,1,2,3.53
"19141",2,18,6,1,1,4,3,1,5.73
"19142",2,28,4,2,1,4,1,1,1.93
"19143",1,37,6,3,2,2,3,1,2.48
"19144",1,69,8,3,1,1,3,1,1.92
"19145",2,32,1,1,2,2,3,2,1.36
"19146",2,23,8,2,2,2,1,2,2.22
"19147",1,29,7,2,2,2,3,2,1.71
"19148",1,43,6,4,2,1,3,3,1.97
"19149",1,62,0,2,2,2,2,1,3.49
"19150",2,22,5,1,2,4,3,2,4.57
"19151",2,18,5,1,1,1,3,2,4.33
"19152",1,58,3,4,2,2,1,3,2.18
"19153",1,61,6,4,2,3,3,2,4.61
"19154",2,26,2,3,1,3,3,1,1.32
"19155",1,38,5,2,2,3,3,2,5.53
"19156",1,18,10,2,2,2,1,3,4.28
"19157",1,37,1,3,2,1,2,1,1.07
"19158",1,18,3,1,2,3,1,2,3.73
"19159",2,27,12,3,2,3,3,2,2.03
"19160",2,61,3,3,2,2,1,3,3.02
"19161",1,29,2,4,1,1,3,2,0.08
"19162",1,31,3,2,1,2,3,1,2.56
"19163",2,32,2,1,1,3,3,2,4.54
"19164",1,58,7,1,1,3,3,2,4.07
"19165",1,18,8,4,2,4,2,2,0.08
"19166",1,31,9,3,2,2,1,2,4.37
"19167",1,48,4,1,2,2,3,1,3.13
"19168",1,73,8,4,1,2,2,3,2.65
"19169",2,78,2,2,1,2,3,2,3.8
"19170",2,38,0,1,2,4,2,2,0.64
"19171",1,54,8,2,1,2,3,1,6.33
"19172",2,60,5,3,1,2,3,1,3.45
"19173",2,45,5,2,2,2,1,2,1.59
"19174",1,57,8,1,1,2,1,2,0.85
"19175",1,62,5,2,1,4,3,2,3.92
"19176",2,58,2,3,2,2,1,3,2.94
"19177",2,49,4,1,2,4,2,1,4.11
"19178",1,35,5,3,2,4,3,2,3.51
"19179",2,48,2,2,2,3,3,2,3.85
"19180",1,52,1,1,2,3,3,2,3.74
"19181",1,18,4,2,2,3,3,1,2.73
"19182",2,54,9,4,1,1,3,2,2.24
"19183",2,34,4,3,1,2,3,2,4.2
"19184",1,56,9,1,1,2,3,2,5.15
"19185",1,18,2,2,1,3,2,2,1.92
"19186",2,52,6,4,1,1,3,1,3.21
"19187",2,53,4,1,1,4,3,2,4.72
"19188",1,33,7,3,1,4,3,3,1.39
"19189",1,27,8,1,2,3,2,2,2.13
"19190",1,27,6,3,2,3,2,2,2.35
"19191",1,26,1,3,1,4,3,1,2.94
"19192",2,55,4,2,2,1,1,2,4.79
"19193",2,49,10,3,2,1,3,2,2.29
"19194",1,50,8,2,2,3,3,1,3.8
"19195",1,34,0,2,1,1,3,2,2.58
"19196",2,61,5,2,2,3,3,3,5.11
"19197",1,18,4,2,2,2,3,2,3.43
"19198",1,46,4,4,1,3,2,2,4.76
"19199",1,44,7,2,2,2,3,2,5.24
"19200",1,49,7,4,2,3,3,2,4.09
"19201",1,18,3,3,1,2,2,3,3.04
"19202",1,26,11,3,1,3,1,1,3.13
"19203",1,46,7,3,1,3,3,2,4.31
"19204",1,28,0,3,1,4,3,3,4.12
"19205",2,43,5,1,2,3,1,1,1.15
"19206",1,60,0,2,2,2,2,3,3.55
"19207",1,67,6,3,2,2,3,2,2.51
"19208",1,29,1,3,2,1,3,2,4.68
"19209",1,67,7,1,2,1,1,3,5.85
"19210",1,55,7,4,2,3,1,2,5.36
"19211",2,25,1,3,2,2,3,2,3.1
"19212",2,52,4,2,2,2,3,2,6.48
"19213",2,53,5,2,2,1,3,3,2.1
"19214",2,43,6,2,2,1,3,2,1.02
"19215",1,27,9,2,1,1,1,1,3.83
"19216",2,48,6,2,2,3,3,1,3.52
"19217",1,56,1,3,2,3,2,3,1.81
"19218",1,39,5,4,2,2,3,2,0.54
"19219",1,39,6,4,2,1,3,2,4.44
"19220",2,34,2,3,1,2,2,2,2.18
"19221",2,49,9,1,1,2,3,2,3.16
"19222",1,18,0,2,1,1,3,2,2.22
"19223",1,55,5,1,2,2,3,3,3.43
"19224",2,68,6,1,1,2,3,3,4.76
"19225",2,47,1,3,2,3,1,1,0.85
"19226",2,47,0,4,2,1,3,2,4.15
"19227",1,31,5,1,1,3,3,2,6.05
"19228",1,41,8,3,2,2,2,3,1.89
"19229",2,43,4,3,1,3,3,1,3.02
"19230",1,57,7,1,2,2,3,1,4.02
"19231",1,52,6,1,2,3,3,2,4.08
"19232",1,31,3,4,2,4,3,1,0.9
"19233",2,54,5,1,1,3,3,3,3.42
"19234",1,41,4,2,2,2,2,1,3.41
"19235",1,54,3,4,2,1,3,2,0.08
"19236",2,40,5,3,2,3,3,2,1.12
"19237",2,64,0,1,1,2,1,2,2.43
"19238",1,31,6,1,2,4,1,1,2.51
"19239",2,39,4,4,1,2,3,2,2.41
"19240",1,75,7,1,1,3,3,2,4.95
"19241",1,35,7,1,2,2,2,2,1.8
"19242",1,57,0,1,1,3,3,2,5.37
"19243",1,57,4,3,2,3,1,2,5.19
"19244",2,39,5,2,2,2,2,2,5.35
