;Gender;DriverAge;CarAge;Area;Leasing;Power;Fract;Contract;Exposure;Nbclaims
45149;1;44;10;3;2;1;3;3;0.13;0
45150;1;45;8;2;2;2;3;2;3.95;0
45151;1;41;3;2;1;3;3;2;6.23;0
45152;1;49;5;2;2;2;3;1;3.83;0
45153;1;46;6;2;2;2;1;1;1.72;0
45154;2;59;4;4;2;3;3;1;2.72;0
45155;2;19;2;3;2;2;3;1;4.82;0
45156;2;50;5;2;1;4;3;3;2.67;0
45157;2;63;7;3;2;3;3;2;3.72;0
45158;1;49;7;3;2;2;2;1;4.36;0
45159;1;41;4;2;1;4;3;3;4.61;0
45160;1;54;4;1;1;3;1;1;3.7;0
45161;1;18;5;4;2;3;3;2;2.08;0
45162;1;58;9;2;2;2;3;2;2.4;0
45163;1;48;6;1;2;3;2;2;2.36;0
45164;1;49;5;2;1;2;3;1;3.45;0
45165;1;30;8;2;2;2;3;2;1.96;0
45166;2;44;5;1;1;1;3;2;2.59;0
45167;1;75;6;1;2;2;3;1;4.51;0
45168;2;67;6;2;2;4;3;1;0.45;0
45169;1;18;5;2;2;3;1;2;4.13;0
45170;1;40;7;1;1;1;3;2;3.35;0
45171;1;36;6;1;2;2;1;2;4.37;0
45172;1;47;9;1;2;3;2;2;1.76;0
45173;2;29;2;2;2;2;3;2;0.08;0
45174;2;38;8;2;2;3;3;1;4.29;0
45175;2;29;1;2;2;4;1;2;4.18;1
45176;1;47;8;2;1;4;1;2;2.16;0
45177;1;46;6;4;2;1;3;2;2.52;0
45178;1;27;7;1;1;4;1;2;4.77;0
45179;2;18;1;2;2;2;3;2;1.75;0
45180;2;80;1;1;2;3;2;1;1.97;0
45181;2;26;5;2;1;2;1;2;1.75;0
45182;1;42;4;1;1;4;3;3;4.27;0
45183;1;31;2;1;1;4;1;3;5.49;0
45184;2;43;5;2;1;3;1;2;2.21;0
45185;1;47;1;3;1;2;2;1;6.41;0
45186;1;18;4;3;1;2;3;2;2.35;0
45187;1;23;2;4;1;3;3;2;2.65;0
45188;1;59;1;4;2;1;2;1;3.6;0
45189;1;70;0;1;1;2;2;1;1.64;0
45190;1;33;11;3;1;1;3;1;0.74;0
45191;1;36;3;3;1;2;3;3;3.79;0
45192;1;32;7;1;1;2;3;1;5.17;0
45193;1;39;7;3;2;4;3;2;4.55;0
45194;1;29;3;3;2;3;3;2;6.43;0
45195;1;48;4;1;1;4;3;3;2.36;0
45196;1;47;7;1;2;2;3;2;2.7;0
45197;1;70;4;3;2;2;3;3;3.18;0
45198;1;41;3;1;2;3;3;2;1.31;0
45199;1;66;4;1;1;3;3;1;3.71;0
45200;1;22;1;1;2;1;1;2;1.23;0
45201;2;56;7;1;1;3;3;1;1.99;0
45202;1;18;8;2;1;2;3;1;4.41;0
45203;2;52;10;1;2;2;2;3;3.29;0
45204;1;50;5;2;2;2;3;2;5.34;0
45205;1;75;4;1;1;4;1;2;2.69;0
45206;2;18;2;1;1;1;2;3;3.76;0
45207;1;37;5;2;1;2;3;3;4.46;0
45208;1;25;2;2;2;1;3;2;4.44;0
45209;1;18;5;2;1;3;2;3;3.48;0
45210;1;60;8;1;2;2;3;2;3.68;0
45211;1;55;9;1;1;3;3;1;2.02;0
45212;2;55;6;2;2;4;3;2;4.38;0
45213;1;42;9;2;1;3;3;3;1.6;0
45214;1;47;7;3;2;2;1;2;4.09;0
45215;1;38;0;2;1;2;3;2;1.31;0
45216;1;48;10;1;2;2;3;3;2.97;0
45217;1;41;3;2;2;2;3;2;3.71;0
45218;2;19;0;2;1;1;3;1;3.12;0
45219;1;48;2;2;2;3;2;2;3.08;0
45220;1;56;2;3;2;3;3;2;1.99;0
45221;1;19;6;2;2;2;3;2;5.94;0
45222;1;49;5;1;2;1;2;3;0.08;0
45223;2;40;5;4;2;3;3;1;2.42;0
45224;1;37;1;1;2;2;1;2;3.99;0
45225;2;27;5;3;2;1;2;2;2.79;0
45226;1;37;6;1;1;3;2;1;4.24;0
45227;2;65;3;2;2;4;1;1;1.67;0
45228;1;44;4;4;2;2;3;1;4.92;0
45229;1;51;6;1;2;3;3;2;1.88;0
45230;2;50;6;4;1;2;2;2;2.99;0
45231;1;54;8;1;1;3;3;2;3.44;0
45232;1;47;7;4;1;1;3;2;4.38;0
45233;1;51;7;1;1;3;3;1;1.08;0
45234;1;28;3;3;1;3;3;2;2.63;0
45235;2;48;7;2;1;2;3;1;2.94;0
45236;2;69;6;2;2;3;2;2;4.07;0
45237;2;29;8;2;2;2;1;3;2.27;0
45238;1;43;7;1;2;3;2;1;6.24;0
45239;2;20;8;1;2;3;1;1;3.12;0
45240;2;29;5;1;2;3;3;3;4.89;0
45241;1;25;3;1;2;2;3;1;4.33;0
45242;2;41;3;3;2;2;2;2;4.65;0
45243;1;24;4;2;1;4;3;2;5.32;0
45244;1;42;3;1;2;4;2;3;1.57;0
45245;1;39;8;2;2;2;3;2;3.75;0
45246;1;45;6;3;2;2;1;2;3.78;0
45247;1;35;6;4;2;2;3;3;4.54;0
45248;1;43;7;3;2;2;1;2;2.84;0
45249;1;30;3;2;2;3;3;3;2.32;0
45250;1;45;5;3;2;1;3;1;4.34;0
45251;2;35;10;3;2;2;3;2;5.6;1
45252;1;36;0;4;2;2;2;2;1.55;0
45253;1;25;7;2;2;2;1;1;7.84;0
45254;1;48;2;2;2;3;3;2;2.28;0
45255;2;60;3;2;2;2;3;2;1.95;0
45256;2;37;4;3;2;3;3;1;2.29;0
45257;2;62;7;1;1;1;2;3;1.08;0
45258;1;46;2;3;2;1;3;1;3.06;0
45259;2;65;5;1;2;1;3;1;2.84;0
45260;2;44;3;1;2;2;1;1;4.49;0
45261;1;79;6;1;2;1;3;2;4.57;0
45262;1;50;8;2;1;1;3;2;3.18;0
45263;2;30;12;2;2;2;3;2;2.29;0
45264;1;33;8;2;2;3;3;3;1.65;0
45265;1;39;0;2;2;3;2;1;4.04;1
45266;2;28;9;1;2;3;1;3;3.35;1
45267;2;35;5;3;2;4;3;1;2.85;0
45268;1;41;4;2;1;2;3;2;2.05;0
45269;1;58;0;3;2;1;2;1;1.13;0
45270;1;26;2;3;1;3;3;1;6.46;0
45271;2;41;10;3;2;2;2;1;5.36;0
45272;2;42;5;2;2;3;2;2;4.17;0
45273;1;49;7;2;2;1;1;1;3.92;0
45274;1;22;9;2;2;1;3;3;3.21;1
45275;1;47;3;3;1;2;1;2;4.86;0
45276;1;50;6;2;2;2;3;2;2.26;0
45277;1;63;4;1;1;1;1;3;1.53;0
45278;1;23;3;3;2;3;3;2;1.21;0
45279;2;45;0;1;2;2;3;3;2.45;0
45280;1;38;1;1;2;3;1;2;4.69;0
45281;1;48;1;3;2;3;3;3;2.94;0
45282;2;24;6;3;2;2;3;1;3.99;0
45283;2;41;6;4;2;3;3;1;6.74;0
45284;1;41;6;2;2;2;3;2;4.69;0
45285;1;50;6;3;2;2;1;1;1.84;0
45286;1;40;6;1;1;4;1;1;3.16;0
45287;1;58;3;2;2;2;2;1;2.58;0
45288;2;18;2;4;2;2;3;3;3.1;0
45289;2;18;8;2;2;3;3;3;3.13;0
45290;1;18;7;4;1;2;1;1;0.08;0
45291;1;34;2;4;2;3;2;3;3.57;0
45292;2;41;3;4;2;3;1;2;2.78;0
45293;1;33;8;3;1;2;3;2;4.59;0
45294;1;49;7;3;2;2;2;2;1.92;0
45295;2;39;9;4;1;2;3;3;4.92;1
45296;2;30;6;2;2;3;2;1;2.21;0
45297;1;29;4;1;2;2;3;1;1.04;0
45298;2;49;6;1;1;2;3;1;1.58;0
45299;2;29;5;4;2;4;3;2;4.24;1
45300;2;44;5;3;2;1;3;1;3.67;0
45301;1;38;7;1;2;2;1;3;4.48;0
45302;2;28;8;1;2;2;1;2;1.16;0
45303;1;32;4;3;2;3;1;2;4.13;0
45304;1;49;7;3;2;4;3;2;1.91;0
45305;2;24;5;2;2;1;2;1;2.55;0
45306;1;50;8;4;1;1;3;3;6.32;0
45307;2;68;9;1;1;4;2;1;4.47;0
45308;1;48;9;1;1;2;3;2;3.25;0
45309;1;44;5;3;2;2;3;2;2.11;0
45310;1;18;5;3;2;1;2;2;2.46;0
45311;1;59;6;2;2;3;3;2;2.44;1
45312;1;49;11;1;1;4;3;2;6.22;0
45313;2;51;4;3;2;1;3;1;4.26;0
45314;1;36;8;2;2;1;1;1;2.22;0
45315;2;38;3;2;2;2;3;1;4.05;0
45316;1;53;10;3;1;3;3;1;2.48;0
45317;1;18;8;1;2;2;2;2;4.92;0
45318;2;44;7;4;1;4;2;1;6.9;0
45319;1;32;6;4;2;3;3;2;2.99;0
45320;1;26;10;2;2;1;3;2;0.08;0
45321;1;69;5;2;2;2;2;1;1.74;0
45322;1;40;5;4;2;1;1;3;3.23;0
45323;1;18;6;1;2;2;2;2;1.6;0
45324;1;49;2;2;2;3;3;1;5.21;0
45325;2;24;6;3;1;4;1;2;2.62;0
45326;2;55;4;3;1;4;3;1;5.42;0
45327;2;43;5;2;2;4;2;2;3.58;0
45328;1;63;3;4;2;2;2;2;1.52;0
45329;1;49;7;4;1;1;3;2;3.33;0
45330;1;51;6;2;2;1;1;1;2.48;0
45331;1;18;1;1;2;1;3;1;4.55;0
45332;1;18;4;1;1;1;1;3;3.23;0
45333;1;32;6;1;2;4;3;2;1.52;0
45334;2;48;3;1;2;3;3;1;3.15;0
45335;1;53;4;2;2;4;3;2;2.51;0
45336;1;52;4;1;2;1;3;2;0.72;0
45337;1;48;2;3;2;2;3;1;0.62;0
45338;1;74;3;4;2;2;3;1;2.03;0
45339;1;82;8;1;2;2;3;2;2.19;0
45340;2;55;0;3;1;1;2;2;0.43;0
45341;1;27;5;3;2;3;3;2;1.25;0
45342;1;52;6;2;2;2;3;3;3.82;0
45343;2;18;7;4;2;3;1;1;3.01;0
45344;1;37;2;2;2;3;3;2;4.32;0
45345;1;23;8;2;1;4;3;2;4.53;0
45346;2;34;3;2;1;2;1;1;2.22;0
45347;2;28;1;1;1;3;1;1;4.09;0
45348;1;59;2;2;1;3;2;1;0.58;0
45349;2;18;7;1;2;3;1;3;2.46;0
45350;1;20;2;2;2;2;3;2;4.54;0
45351;2;49;2;2;2;1;3;3;0.93;0
45352;1;31;5;3;2;2;1;3;0.38;0
45353;1;28;5;1;2;2;3;3;2.14;0
45354;2;59;5;1;1;3;1;1;4.66;0
45355;1;37;5;3;1;2;3;2;3.72;0
45356;2;55;3;2;2;3;1;2;2.68;0
45357;1;31;4;2;2;2;3;2;4.08;0
45358;1;66;5;2;2;4;3;1;3.32;0
45359;1;32;7;2;2;4;3;2;1.9;0
45360;1;41;3;2;2;3;3;2;2.9;0
45361;1;18;6;1;1;2;1;3;0.08;0
45362;1;42;3;1;2;2;3;2;5.25;0
45363;1;23;1;4;1;3;2;2;2.04;0
45364;1;60;3;1;2;2;2;3;1;0
45365;2;46;10;3;2;2;3;3;4.41;0
45366;1;47;4;3;2;1;2;2;2.77;0
45367;1;57;6;2;2;3;1;3;3.16;0
45368;2;40;1;1;1;2;3;3;2.47;0
45369;2;37;4;3;1;1;3;2;2.88;0
45370;1;36;5;1;1;1;3;2;3.44;0
45371;1;25;7;3;2;2;1;1;3.57;0
45372;1;64;4;1;2;4;3;2;5.33;0
45373;2;31;6;4;1;2;2;2;3.11;0
45374;1;49;7;3;2;2;3;2;2.11;0
45375;1;81;9;3;2;2;2;3;0.18;0
45376;1;51;5;2;2;4;3;2;2.48;0
45377;2;53;6;1;1;1;3;1;3.07;0
45378;1;19;4;3;2;1;3;2;1.6;0
45379;2;20;8;1;1;3;3;2;4.78;0
45380;1;47;5;2;2;4;2;3;5.23;0
45381;1;42;8;2;1;2;3;1;3.13;0
45382;1;34;3;2;2;2;3;2;2.88;0
45383;2;55;8;2;1;3;3;2;2.21;0
45384;2;39;2;1;2;2;2;2;4.72;0
45385;2;63;8;2;2;3;2;1;4.12;0
45386;1;43;4;1;2;2;3;2;3.52;0
45387;2;38;4;2;2;1;2;2;2.02;0
45388;1;41;8;2;1;3;2;1;3.19;0
45389;1;18;8;3;1;1;1;2;0.88;0
45390;2;32;9;2;2;2;3;1;3.27;0
45391;1;58;6;1;2;3;2;2;4.95;1
45392;2;51;12;1;1;3;3;1;3.46;0
45393;2;47;11;2;1;3;3;3;4.2;0
45394;1;38;2;2;2;3;3;2;2.39;0
45395;1;48;0;1;2;2;1;2;2.39;0
45396;1;28;5;2;2;3;3;3;2.32;0
45397;2;62;6;4;1;3;3;2;1.43;0
45398;1;45;6;2;2;4;3;2;0.89;0
45399;1;30;5;2;2;2;2;2;1.28;0
45400;1;56;4;3;2;2;3;1;0.18;0
45401;1;55;8;2;1;1;3;1;4.15;0
45402;1;18;8;4;1;2;3;3;3.75;0
45403;1;18;5;1;2;2;3;2;2.26;0
45404;1;74;5;1;2;1;3;3;3.32;0
45405;1;33;6;4;2;3;2;2;5.91;0
45406;1;74;8;3;2;3;1;2;2.06;0
45407;1;43;1;4;2;2;1;2;3.86;0
45408;1;30;4;3;2;3;3;3;2.93;0
45409;2;71;3;2;1;2;1;1;2.91;0
45410;2;65;3;2;2;4;3;1;4.07;0
45411;1;40;0;2;2;4;2;2;0.93;0
45412;1;50;7;2;2;3;2;2;1.97;0
45413;2;63;1;1;2;3;3;1;1.53;0
45414;1;60;2;1;2;2;1;2;0.57;0
45415;2;48;6;3;2;2;3;3;1.39;0
45416;1;58;5;2;2;2;3;3;1.12;0
45417;1;57;9;4;2;4;3;2;1.26;0
45418;2;56;3;2;2;2;3;2;1.54;0
45419;2;54;5;2;2;2;3;1;5.89;0
45420;2;28;1;4;2;2;2;2;3.17;0
45421;1;24;4;3;1;3;2;2;5.2;0
45422;2;49;7;2;2;4;3;2;6.56;0
45423;2;36;7;4;1;1;3;1;2.26;0
45424;1;34;4;1;2;1;3;2;3.86;0
45425;1;40;1;2;2;3;1;1;3.47;0
45426;1;52;3;2;2;2;3;1;2.48;0
45427;2;42;7;4;2;3;1;2;2.27;0
45428;2;30;6;3;2;2;3;1;3.75;0
45429;1;34;2;4;2;1;1;3;3.26;0
45430;2;41;0;4;2;2;1;3;3.95;0
45431;1;63;5;2;1;4;3;2;1.65;0
45432;1;47;5;1;2;2;3;1;1.57;0
45433;1;66;2;2;2;3;1;2;2.28;0
45434;2;33;9;1;2;4;1;1;3.55;0
45435;1;25;2;4;2;3;2;2;4.8;0
45436;2;51;1;3;2;2;3;2;4.53;0
45437;1;59;0;4;2;2;2;2;3.63;0
45438;1;30;8;3;2;3;2;1;4.74;0
45439;1;38;2;2;1;2;2;3;1.18;0
45440;2;59;1;2;2;2;3;1;5.44;0
45441;2;25;4;3;2;3;3;2;3.07;0
45442;1;53;8;3;1;2;3;1;4.09;0
45443;1;58;5;1;2;2;1;1;5.54;0
45444;2;46;6;1;1;3;3;1;2.5;0
45445;1;39;3;3;2;2;3;1;1.38;0
45446;1;55;2;3;2;2;2;1;3.85;0
45447;2;30;2;2;2;1;3;1;2.51;0
45448;1;61;1;1;2;2;3;2;5.74;0
45449;2;51;5;4;2;3;1;1;2.67;0
45450;1;18;2;1;2;3;2;2;1.04;0
45451;1;34;4;1;1;3;3;2;1.55;0
45452;1;18;1;3;2;2;3;2;4.88;0
45453;2;43;2;2;2;2;1;3;2.15;0
45454;2;45;6;3;2;1;3;3;1.84;0
45455;1;56;5;1;2;2;3;2;4.17;0
45456;1;30;1;2;2;3;3;3;2.53;0
45457;1;47;5;2;2;3;2;2;1.83;0
45458;1;41;6;1;1;2;2;2;2.79;0
45459;1;43;3;1;2;3;1;3;5.87;0
45460;2;63;6;4;2;2;2;2;2.79;0
45461;2;24;8;2;2;1;3;1;3.06;0
45462;1;23;1;4;2;4;2;1;3.64;0
45463;1;56;0;2;1;2;1;1;3.11;0
45464;2;37;2;1;2;4;3;2;2.64;0
45465;1;52;7;4;2;3;2;2;3.8;0
45466;2;61;1;3;2;2;3;1;1.44;0
45467;2;27;6;2;2;2;3;2;1.71;0
45468;2;54;4;3;1;3;2;1;2.47;0
45469;1;22;7;1;1;2;3;3;4.33;0
45470;2;30;2;3;1;2;3;2;4.41;0
45471;2;25;9;3;2;2;2;3;3.63;0
45472;1;29;8;2;1;3;2;2;3.37;0
45473;1;18;2;1;2;1;2;1;2.55;0
45474;2;59;5;2;1;1;2;2;6.12;0
45475;2;57;8;3;1;2;1;3;2.25;0
45476;1;26;9;1;2;3;2;1;2.51;1
45477;1;27;4;1;2;2;2;3;0.4;0
45478;1;43;4;1;2;2;3;3;2.01;0
45479;1;26;5;3;2;2;1;3;0.73;0
45480;2;48;6;2;2;3;2;2;4.41;0
45481;1;18;7;1;1;4;1;2;4.46;0
45482;1;55;1;2;2;2;3;1;1.14;0
45483;1;36;5;4;1;1;3;1;3.18;0
45484;1;76;5;2;2;1;2;3;1.4;0
45485;1;35;6;1;1;2;3;2;3.05;0
45486;1;49;8;2;1;4;2;2;4.29;0
45487;2;38;5;1;1;3;2;2;4.38;0
45488;1;48;5;2;1;2;3;3;4.25;0
45489;1;32;6;1;2;2;3;2;4.38;0
45490;2;38;2;3;1;4;3;2;3.41;0
45491;2;36;3;3;2;3;3;3;2.29;0
45492;2;54;6;4;2;3;3;1;4.24;0
45493;1;28;3;1;1;1;3;2;1.59;0
45494;2;18;5;2;2;4;2;3;4.45;1
45495;1;20;7;3;2;3;3;2;4.47;1
45496;2;35;7;3;1;1;3;2;2.83;0
45497;1;27;7;2;1;1;3;1;3.28;0
45498;2;55;9;2;1;4;2;1;5.93;0
45499;2;28;4;3;1;2;3;2;2.7;0
45500;2;38;0;1;1;3;2;3;2.32;0
45501;2;44;2;1;1;3;2;1;4.5;0
45502;1;36;9;3;2;2;1;3;6.49;0
45503;2;39;8;1;2;2;3;1;2.43;0
45504;1;52;5;3;2;2;2;2;4.77;0
45505;1;67;6;2;2;3;2;3;1.56;0
45506;2;27;6;4;2;4;2;2;2.32;0
45507;1;63;4;1;2;3;3;1;2.05;0
45508;2;53;3;1;2;4;3;1;5.19;0
45509;2;43;6;3;2;2;3;2;4.82;0
45510;2;45;7;2;2;3;1;3;2.45;0
45511;2;32;3;1;1;2;3;2;3.68;0
45512;2;65;8;1;2;3;2;2;1.49;0
45513;1;40;6;2;2;2;1;3;0.08;0
45514;1;41;2;2;2;4;3;1;3.31;0
45515;1;59;9;1;2;2;3;1;2.45;0
45516;1;55;2;2;2;2;3;3;5.46;0
45517;2;28;4;1;2;2;3;3;3.12;0
45518;2;61;1;3;2;4;3;2;0.08;0
45519;1;39;4;4;1;2;1;1;6.17;0
45520;2;38;4;4;1;3;3;3;2.47;0
45521;1;47;11;1;2;1;3;2;5.65;0
45522;1;21;9;1;1;4;3;2;1.26;0
45523;1;70;2;4;2;3;2;2;3.68;0
45524;1;40;3;3;2;1;3;3;4.86;0
45525;1;69;3;2;1;2;3;2;1.46;0
45526;2;53;2;2;1;3;1;3;4.03;0
45527;1;46;11;4;2;4;3;3;0.12;0
45528;2;30;1;3;2;2;3;2;1.04;0
45529;1;42;1;1;2;2;1;2;5.49;0
45530;1;57;7;1;1;1;3;3;4.19;0
45531;2;79;6;2;2;3;3;3;1.91;0
45532;1;32;5;4;2;1;3;2;2.43;0
45533;1;34;3;2;2;3;3;2;2.99;0
45534;1;48;3;1;2;3;2;3;4.3;0
45535;1;40;3;1;2;2;3;2;3.99;0
45536;2;59;5;3;2;2;2;1;2.84;0
45537;1;82;1;1;1;4;3;1;4.26;0
45538;2;44;2;2;2;2;3;3;1.37;0
45539;1;34;4;1;1;3;3;2;2.55;0
45540;2;18;6;1;1;2;3;2;4.13;0
45541;1;65;0;1;2;4;3;1;2.99;0
45542;2;45;6;2;2;4;3;2;4.18;0
45543;2;39;4;2;1;4;2;2;3.22;0
45544;2;65;4;4;1;3;3;1;4.58;0
45545;1;30;5;3;2;2;3;2;0.74;0
45546;2;36;5;3;1;1;1;2;3.51;0
45547;1;54;3;3;2;2;3;1;1.82;0
45548;1;48;4;3;2;3;2;2;4.82;0
45549;1;35;1;1;1;3;1;2;5.27;0
45550;2;43;8;1;2;3;2;3;5.56;0
45551;2;55;2;2;2;2;3;1;4.92;0
45552;1;45;7;4;1;1;3;1;2.68;0
45553;1;50;3;1;2;1;3;2;4.18;0
45554;1;45;9;2;1;2;3;3;1.09;0
45555;2;41;6;1;2;2;1;2;5.21;0
45556;2;53;8;3;1;3;1;2;5.45;0
45557;2;43;10;2;1;1;3;3;3.63;0
45558;2;63;7;4;2;2;3;2;0.7;0
45559;1;53;4;3;2;1;3;2;0.82;0
45560;1;34;7;4;2;4;3;1;4.18;0
45561;2;54;5;3;2;3;3;2;4.13;0
45562;2;55;0;2;2;2;3;1;1.07;0
45563;2;46;7;3;2;3;2;3;2.36;0
45564;1;59;8;3;2;3;3;1;1.37;0
45565;2;24;4;4;2;2;3;1;2.69;0
45566;1;49;6;4;1;1;3;2;1.69;0
45567;2;35;8;4;2;2;2;3;0.53;0
45568;1;52;2;1;2;2;3;2;1.74;0
45569;1;36;7;4;2;2;1;1;1.48;0
45570;2;69;2;4;1;2;1;3;4.95;0
45571;1;28;6;3;1;2;1;2;1.92;0
45572;2;56;3;1;2;2;3;2;1.35;0
45573;1;75;9;2;1;3;3;1;2.26;0
45574;1;59;3;2;1;2;3;2;4.79;1
45575;2;32;2;4;2;3;1;3;0.59;0
45576;1;59;4;2;1;1;3;2;6.23;0
45577;1;54;6;4;2;2;3;2;1.25;0
45578;1;40;2;2;2;3;2;2;2.74;0
45579;1;70;7;1;2;1;1;2;2.83;0
45580;2;62;3;3;2;1;1;1;1.77;0
45581;1;26;10;3;2;3;3;3;4.35;0
45582;2;26;5;4;2;2;3;2;1.96;0
45583;1;40;5;3;2;1;3;1;3.14;0
45584;2;43;0;3;1;2;2;2;2.33;0
45585;1;25;7;1;2;2;3;1;3.71;0
45586;2;58;5;2;2;4;2;3;4.42;0
45587;1;47;10;1;1;2;3;2;2.36;0
45588;1;68;2;1;2;3;3;3;3.96;0
45589;2;48;9;1;2;2;1;2;1.99;0
45590;2;54;3;2;2;2;1;3;0.44;0
45591;1;24;11;2;2;2;1;1;5.89;0
45592;2;53;5;3;2;2;2;2;0.8;0
45593;1;29;1;2;2;2;3;1;1.8;0
45594;1;45;3;1;1;3;3;3;5;0
45595;2;34;10;2;2;2;1;2;2.43;0
45596;1;23;11;2;2;3;2;3;2.05;0
45597;2;49;2;1;1;2;3;3;1.06;0
45598;1;57;4;3;2;1;1;1;3.01;0
45599;2;42;2;2;2;3;3;2;2.93;0
45600;2;56;7;4;2;3;3;2;3.28;0
45601;1;31;1;2;2;3;3;2;2.62;0
45602;1;33;11;3;2;2;3;1;0.18;0
45603;1;38;5;2;2;4;1;2;1.9;0
45604;2;35;3;1;2;3;1;3;1.47;0
45605;2;33;9;2;2;2;3;2;2.11;0
45606;2;72;7;1;2;3;3;3;1.56;0
45607;1;47;6;2;2;3;3;2;1.66;0
45608;1;49;6;4;1;1;3;2;1.44;0
45609;1;35;4;2;2;2;2;3;4.74;0
45610;1;60;1;3;1;2;2;2;1.2;0
45611;1;18;8;3;2;2;2;2;1.19;0
45612;1;26;3;2;2;3;3;2;4.64;0
45613;1;52;5;1;2;4;2;2;2.66;0
45614;2;48;2;4;2;3;1;1;2.64;0
45615;1;29;4;1;1;3;1;1;3.56;0
45616;1;51;2;1;2;2;1;2;2.46;0
45617;1;30;4;2;2;3;2;3;3.99;0
45618;2;51;8;2;2;2;2;2;2.53;0
45619;1;57;5;2;2;3;2;3;2.53;0
45620;1;41;3;1;2;2;3;2;1.4;0
45621;2;54;6;1;2;3;3;1;3.89;0
45622;1;41;5;1;1;3;1;2;1.63;0
45623;2;23;7;2;2;4;1;3;2.34;0
45624;1;57;6;2;2;2;3;2;4.52;0
45625;2;20;11;1;1;3;2;1;2.13;0
45626;2;62;1;3;1;4;3;3;3.21;1
45627;2;54;3;3;2;4;1;1;5.06;0
45628;2;52;0;2;2;2;1;2;5;0
45629;1;50;8;2;2;2;1;2;3.66;0
45630;2;35;9;2;2;1;3;1;3.11;0
45631;2;56;4;3;2;1;1;2;6.05;0
45632;2;28;3;2;1;4;2;1;2.21;0
45633;2;38;6;4;2;2;3;2;0.81;0
45634;1;26;5;4;1;1;1;2;1.68;0
45635;2;35;1;1;1;3;2;2;2.89;0
45636;1;66;6;3;2;1;1;1;3.45;0
45637;1;74;3;2;2;3;3;2;4.74;0
45638;1;43;5;3;2;2;2;2;2.94;0
45639;1;67;9;3;1;3;1;2;3.55;0
45640;2;68;2;4;2;3;3;2;2.94;0
45641;2;33;4;1;1;2;3;2;3.68;0
45642;1;65;7;2;2;2;3;3;0.1;0
45643;2;75;8;1;2;4;3;2;1.23;0
45644;1;44;8;1;1;3;2;2;3.18;0
45645;1;38;6;2;2;2;1;2;2.8;0
45646;2;51;7;2;2;3;3;1;0.67;0
45647;1;47;4;1;2;2;1;1;5.68;0
45648;1;59;3;1;1;3;3;3;1.26;0
45649;2;40;4;1;1;2;3;2;3.22;0
45650;2;45;9;3;2;2;3;2;0.08;0
45651;1;44;6;4;1;1;3;1;3.59;0
45652;1;65;4;1;2;3;3;1;3.41;0
45653;1;59;6;1;2;2;3;2;2.88;0
45654;1;38;5;2;2;2;1;1;4.92;0
45655;2;42;5;2;2;2;2;3;4.41;1
45656;2;18;1;2;1;2;2;1;3.9;0
45657;1;26;6;2;1;1;2;1;2.79;0
45658;1;43;8;1;2;2;3;1;5.62;0
45659;2;39;5;2;2;2;3;2;4.65;0
45660;2;55;4;1;1;1;1;2;1.59;0
45661;2;45;10;2;1;2;2;2;4.39;0
45662;1;29;6;4;2;3;2;3;2.87;0
45663;1;55;5;3;2;2;1;1;3.74;0
45664;1;44;5;2;1;3;3;2;3.19;0
45665;2;45;7;1;2;4;3;1;1.44;0
45666;2;50;0;1;2;2;2;1;2.81;0
45667;1;57;10;2;2;2;3;2;4.4;0
45668;1;45;7;1;1;2;2;1;1.65;0
45669;2;33;4;4;2;1;2;2;3.46;0
45670;2;45;3;2;2;1;3;3;3.72;0
45671;1;49;3;3;1;4;2;2;2.9;0
45672;2;49;8;3;2;2;3;1;3.49;0
45673;1;38;9;4;1;4;2;3;5.63;0
45674;2;26;7;3;1;2;1;1;2.65;0
45675;1;31;4;1;2;1;2;1;3.66;0
45676;1;48;6;1;2;2;2;2;2.53;0
45677;1;59;6;2;2;2;1;2;3.1;0
45678;1;57;5;4;1;3;2;2;4.05;0
45679;1;43;6;1;1;1;1;2;6.23;0
45680;1;55;2;2;2;2;3;2;1.88;0
45681;1;35;6;1;1;1;3;3;2.91;0
45682;2;49;6;1;2;3;2;1;4.75;0
45683;2;46;5;3;1;2;1;3;2.44;0
45684;2;18;7;3;2;3;3;1;1.28;0
45685;2;18;6;3;2;4;1;2;2.75;0
45686;1;65;7;3;2;3;3;1;3.48;0
45687;2;50;7;1;2;2;1;1;2.59;0
45688;1;33;5;2;1;2;3;2;3.19;0
45689;1;36;8;2;2;2;1;2;2.14;0
45690;1;37;4;4;2;1;2;3;0.61;0
45691;1;58;7;3;2;2;3;3;1.37;0
45692;2;51;6;2;2;2;3;2;1.73;0
45693;2;74;5;3;1;3;3;1;1.78;0
45694;1;18;6;3;2;3;3;3;2.47;0
45695;2;45;2;4;1;3;3;2;5.37;0
45696;1;35;6;2;2;1;2;1;4.9;0
45697;2;29;8;4;1;2;3;2;3.75;0
45698;2;42;3;2;2;3;2;2;2.16;0
45699;1;56;4;1;2;1;2;1;6.12;0
45700;1;61;8;2;1;4;3;2;3.22;0
45701;1;25;4;1;2;3;1;2;2.26;0
45702;1;36;0;2;2;1;3;3;1.09;0
45703;2;43;3;2;2;3;1;2;5.96;0
45704;1;43;4;1;2;3;1;2;3.15;0
45705;2;27;8;2;1;2;3;1;3.95;0
45706;1;18;5;3;2;1;1;1;3.22;0
